"id_trabajo","titulo","salario_usd","moneda","nivel_experiencia","tipo_contrato","localizacion","tamano_empresa","modalidad","habilidades","titulacion","anos_experiencia","industria","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","empresa","residencia_empleado"
"AI05763","Cientifico Investigador",69613,"SGD","principiante","parcial","Singapur","grande","hibrido","Python, GCP, Azure","master",1,"automocion","2024-03-22","2024-05-16",1729,8.4,"Algorithmic Solutions","Singapur"
"AI05764","Gerente de Producto de IA",93437,"USD","intermedio","autonomo","Finlandia","mediana","hibrido","Kubernetes, Python, Mathematics, Docker","doctorado",3,"salud","2025-01-03","2025-02-24",1095,9.6,"Future Systems","Finlandia"
"AI05765","Arquitecto de IA",111139,"CHF","intermedio","completo","Suiza","mediana","remoto","Kubernetes, Azure, Data Visualization, Python","grado",2,"minorista","2024-01-28","2024-03-14",690,7.8,"TechCorp Inc","Republica Checa"
"AI05766","Arquitecto de IA",91789,"EUR","avanzado","temporal","Francia","pequeña","hibrido","NLP, SQL, Python, TensorFlow","doctorado",6,"manufactura","2024-07-01","2024-07-21",2003,7.1,"TechCorp Inc","Belgica"
"AI05767","Ingeniero de Aprendizaje Profundo",103244,"AUD","avanzado","temporal","Australia","mediana","hibrido","Python, TensorFlow, Spark, GCP","grado",5,"finanzas","2024-07-21","2024-08-08",601,6.1,"Future Systems","Australia"
"AI05768","Analista de Datos",134116,"USD","avanzado","temporal","Corea del Sur","grande","hibrido","GCP, Git, Java","tecnico superior",9,"minorista","2024-07-27","2024-09-22",2148,9.4,"Autonomous Tech","Corea del Sur"
"AI05769","Ingeniero de Aprendizaje Automatico",97581,"USD","ejecutivo","completo","China","mediana","hibrido","Spark, AWS, Deep Learning","tecnico superior",10,"minorista","2024-06-18","2024-07-12",1179,8.8,"Neural Networks Co","China"
"AI05770","Ingeniero/a de Sistemas Autonomos",62705,"USD","avanzado","completo","China","mediana","remoto","Java, PyTorch, AWS, Spark","tecnico superior",8,"medios","2024-05-11","2024-06-07",1072,6.8,"Autonomous Tech","China"
"AI05771","Cientifico/a de Datos Principal",101330,"EUR","intermedio","temporal","Paises Bajos","mediana","remoto","Kubernetes, AWS, Spark, Computer Vision","grado",2,"minorista","2024-12-07","2025-02-01",2469,8.4,"Algorithmic Solutions","Países Bajos"
"AI05772","Ingeniero de Aprendizaje Profundo",96335,"USD","intermedio","completo","Noruega","mediana","presencial","Linux, AWS, Git, Scala","tecnico superior",4,"videojuegos","2024-06-16","2024-08-18",1862,6.3,"Digital Transformation LLC","Noruega"
"AI05773","Cientifico Investigador",139068,"USD","intermedio","temporal","Noruega","grande","hibrido","PyTorch, Spark, TensorFlow, Deep Learning","master",4,"telecomunicaciones","2024-10-10","2024-10-25",1147,9.1,"Algorithmic Solutions","Noruega"
"AI05774","Arquitecto de IA",70157,"USD","principiante","autonomo","Estados Unidos","pequeña","remoto","Spark, Python, Docker, Tableau","doctorado",0,"medios","2024-08-31","2024-11-12",623,9.2,"Algorithmic Solutions","Vietnam"
"AI05775","Especialista en IA",74222,"EUR","intermedio","temporal","Alemania","mediana","hibrido","Data Visualization, Tableau, Computer Vision","tecnico superior",3,"consultoria","2024-03-27","2024-04-20",1609,8.5,"Quantum Computing Inc","Irlanda"
"AI05776","Ingeniero/a de Sistemas Autonomos",53889,"USD","avanzado","temporal","India","mediana","hibrido","NLP, Python, PyTorch, AWS","doctorado",9,"manufactura","2024-12-13","2025-02-06",1295,7.1,"TechCorp Inc","India"
"AI05777","Consultor de IA",59745,"AUD","principiante","parcial","Australia","pequeña","presencial","AWS, Data Visualization, Linux","doctorado",1,"inmobiliaria","2025-01-21","2025-03-04",2003,6.5,"Smart Analytics","Australia"
"AI05778","Ingeniero de Aprendizaje Automatico",93809,"USD","intermedio","temporal","Dinamarca","mediana","presencial","SQL, PyTorch, GCP, R, Linux","grado",4,"politica","2024-09-07","2024-10-10",500,8.2,"Predictive Systems","Dinamarca"
"AI05779","Cientifico Investigador",56388,"EUR","principiante","autonomo","Austria","grande","remoto","Data Visualization, Computer Vision, GCP, TensorFlow, Tableau","tecnico superior",1,"inmobiliaria","2024-05-20","2024-07-16",733,8.8,"Smart Analytics","Corea del Sur"
"AI05780","Investigador/a en Machine Learning",73376,"USD","ejecutivo","completo","China","pequeña","presencial","Computer Vision, Git, Hadoop, NLP, Linux","doctorado",16,"energia","2024-06-18","2024-07-02",1032,5.5,"Digital Transformation LLC","China"
"AI05781","Ingeniero de Procesamiento de Lenguaje Natural",246014,"USD","ejecutivo","parcial","Finlandia","grande","presencial","AWS, Kubernetes, Git, Java","grado",11,"educacion","2024-03-09","2024-04-11",1900,8.7,"DataVision Ltd","Finlandia"
"AI05782","Ingeniero de Datos",75181,"CAD","intermedio","completo","Canada","mediana","remoto","Spark, NLP, Python, TensorFlow","master",4,"finanzas","2024-12-06","2025-02-06",936,9.9,"Cloud AI Solutions","Canada"
"AI05783","Cientifico Investigador",175703,"USD","ejecutivo","parcial","Israel","mediana","presencial","Git, Spark, Data Visualization, SQL","grado",16,"minorista","2024-07-18","2024-09-04",1971,8.4,"TechCorp Inc","Tailandia"
"AI05784","Ingeniero de Aprendizaje Profundo",120364,"CAD","avanzado","completo","Canada","mediana","remoto","NLP, TensorFlow, Scala","doctorado",7,"tecnologia","2024-08-23","2024-10-24",635,5.7,"DeepTech Ventures","Portugal"
"AI05785","Ingeniero de Vision por Computadora",76445,"USD","intermedio","completo","Suecia","pequeña","presencial","Python, TensorFlow, Hadoop, NLP, Statistics","grado",2,"politica","2024-06-30","2024-08-24",787,9.2,"Digital Transformation LLC","Suecia"
"AI05786","Ingeniero de Software de IA",93159,"CHF","principiante","parcial","Suiza","mediana","hibrido","Scala, Azure, GCP, SQL, Mathematics","doctorado",0,"politica","2024-10-20","2024-12-20",1154,8.3,"Advanced Robotics","Suiza"
"AI05787","Investigador/a en Machine Learning",157430,"EUR","avanzado","completo","Alemania","grande","presencial","SQL, Spark, TensorFlow, Linux","doctorado",5,"inmobiliaria","2024-07-15","2024-09-09",1632,9.9,"Predictive Systems","Italia"
"AI05788","Ingeniero de Procesamiento de Lenguaje Natural",97775,"EUR","intermedio","autonomo","Alemania","grande","remoto","Spark, Statistics, Git","tecnico superior",2,"educacion","2025-01-05","2025-03-17",1419,8.2,"Quantum Computing Inc","Alemania"
"AI05789","Ingeniero de Procesamiento de Lenguaje Natural",59315,"USD","principiante","completo","Suecia","pequeña","hibrido","R, Linux, Tableau, Kubernetes, AWS","grado",0,"educacion","2024-05-24","2024-08-01",2125,9.9,"Neural Networks Co","Tailandia"
"AI05790","Gerente de Producto de IA",135321,"EUR","avanzado","completo","Francia","grande","hibrido","Hadoop, Python, Mathematics, Data Visualization","grado",8,"transporte","2024-04-17","2024-06-01",1089,8.6,"Smart Analytics","Francia"
"AI05791","Ingeniero de Software de IA",54243,"SGD","principiante","parcial","Singapur","pequeña","remoto","TensorFlow, Tableau, Mathematics","grado",0,"telecomunicaciones","2024-01-17","2024-02-11",1715,9.0,"Algorithmic Solutions","Republica Checa"
"AI05792","Arquitecto de IA",66510,"SGD","principiante","parcial","Singapur","grande","presencial","NLP, Linux, Statistics","grado",0,"politica","2025-02-10","2025-04-16",890,8.8,"Autonomous Tech","Singapur"
"AI05793","Ingeniero de Datos",290571,"USD","ejecutivo","temporal","Noruega","mediana","hibrido","R, TensorFlow, Git","grado",11,"salud","2024-07-26","2024-08-12",1050,5.6,"Cognitive Computing","Noruega"
"AI05794","Investigador/a en Machine Learning",174210,"USD","avanzado","temporal","Estados Unidos","grande","hibrido","Java, GCP, Hadoop, Deep Learning","tecnico superior",6,"telecomunicaciones","2024-11-09","2024-12-17",718,5.2,"DataVision Ltd","Estados Unidos"
"AI05795","Ingeniero/a de Sistemas Autonomos",187877,"USD","avanzado","autonomo","Estados Unidos","grande","remoto","Git, Data Visualization, SQL","doctorado",8,"tecnologia","2024-06-23","2024-07-29",1005,7.8,"Cognitive Computing","Letonia"
"AI05796","Gerente de Producto de IA",238675,"EUR","ejecutivo","temporal","Paises Bajos","mediana","remoto","Git, Data Visualization, Spark, R, Computer Vision","doctorado",12,"energia","2025-01-09","2025-02-26",1576,7.2,"Algorithmic Solutions","Países Bajos"
"AI05797","Investigador/a en Machine Learning",115479,"EUR","avanzado","temporal","Francia","grande","remoto","Deep Learning, Azure, PyTorch, Kubernetes","tecnico superior",8,"politica","2025-01-01","2025-01-19",883,8.1,"Algorithmic Solutions","Francia"
"AI05798","Consultor de IA",89054,"USD","intermedio","temporal","Estados Unidos","pequeña","presencial","Git, SQL, PyTorch","tecnico superior",3,"salud","2024-10-22","2024-11-23",1689,9.2,"AI Innovations","Estados Unidos"
"AI05799","Ingeniero de Aprendizaje Profundo",161406,"USD","avanzado","temporal","Israel","grande","presencial","AWS, Computer Vision, MLOps, Python, Mathematics","master",5,"finanzas","2024-03-30","2024-06-04",911,6.6,"Advanced Robotics","Israel"
"AI05800","Investigador de IA",64215,"GBP","principiante","temporal","Reino Unido","pequeña","hibrido","Kubernetes, Mathematics, GCP, Scala, NLP","grado",0,"automocion","2024-03-30","2024-05-26",1193,5.7,"Future Systems","Reino Unido"
"AI05801","Ingeniero/a de Sistemas Autonomos",64511,"USD","intermedio","autonomo","Corea del Sur","mediana","remoto","Python, TensorFlow, Spark, PyTorch","tecnico superior",4,"inmobiliaria","2024-02-19","2024-04-30",1416,8.6,"Digital Transformation LLC","Vietnam"
"AI05802","Ingeniero/a de Sistemas Autonomos",126060,"USD","ejecutivo","temporal","China","grande","hibrido","Scala, Docker, GCP, Git","tecnico superior",18,"inmobiliaria","2024-06-27","2024-09-04",2144,6.8,"Algorithmic Solutions","China"
"AI05803","Ingeniero/a de Sistemas Autonomos",54920,"USD","principiante","temporal","Corea del Sur","pequeña","presencial","Data Visualization, Python, Docker, Java","doctorado",1,"inmobiliaria","2024-03-28","2024-04-22",510,9.0,"DeepTech Ventures","Noruega"
"AI05804","Investigador de IA",266720,"GBP","ejecutivo","temporal","Reino Unido","mediana","presencial","Kubernetes, SQL, Docker, Tableau","grado",16,"telecomunicaciones","2024-04-08","2024-05-19",1513,7.1,"DeepTech Ventures","Hungria"
"AI05805","Cientifico/a de Datos Principal",54944,"AUD","principiante","autonomo","Australia","mediana","hibrido","Azure, Spark, TensorFlow, SQL","grado",1,"manufactura","2024-02-10","2024-03-08",708,6.3,"DeepTech Ventures","Australia"
"AI05806","Gerente de Producto de IA",152987,"USD","avanzado","autonomo","Noruega","pequeña","remoto","NLP, MLOps, Data Visualization","tecnico superior",6,"politica","2024-03-09","2024-04-10",1687,8.5,"Quantum Computing Inc","Noruega"
"AI05807","Consultor de IA",158814,"CHF","avanzado","temporal","Suiza","mediana","hibrido","Azure, Kubernetes, Linux, Docker, Mathematics","grado",8,"minorista","2024-12-27","2025-03-10",1650,9.7,"Advanced Robotics","Suiza"
"AI05808","Ingeniero de Software de IA",92910,"USD","ejecutivo","temporal","China","pequeña","remoto","MLOps, Hadoop, Spark, Deep Learning, Python","grado",15,"consultoria","2024-03-19","2024-04-26",1516,8.9,"Machine Intelligence Group","India"
"AI05809","Ingeniero/a de Sistemas Autonomos",209901,"USD","ejecutivo","temporal","Dinamarca","grande","hibrido","Scala, Java, Azure, Deep Learning","tecnico superior",13,"manufactura","2024-01-05","2024-02-27",761,6.8,"Smart Analytics","Dinamarca"
"AI05810","Ingeniero de Vision por Computadora",82999,"AUD","principiante","autonomo","Australia","grande","presencial","Scala, Statistics, Data Visualization","master",0,"telecomunicaciones","2024-05-28","2024-06-23",2391,9.1,"TechCorp Inc","Australia"
"AI05811","Ingeniero de Vision por Computadora",28848,"USD","principiante","temporal","China","grande","hibrido","Docker, Scala, Linux, Java","grado",1,"energia","2024-03-13","2024-05-21",2267,6.6,"Autonomous Tech","Ucrania"
"AI05812","Ingeniero de Vision por Computadora",65556,"AUD","principiante","parcial","Australia","mediana","remoto","Kubernetes, Java, NLP, AWS","master",1,"videojuegos","2024-03-11","2024-04-18",1984,7.5,"DataVision Ltd","Letonia"
"AI05813","Ingeniero/a de Sistemas Autonomos",130176,"USD","avanzado","parcial","Estados Unidos","mediana","presencial","TensorFlow, Spark, Git, Java, AWS","tecnico superior",6,"politica","2025-01-31","2025-03-08",789,6.5,"Predictive Systems","Estados Unidos"
"AI05814","Cientifico/a de Datos Principal",101126,"USD","avanzado","completo","Finlandia","mediana","presencial","Kubernetes, Docker, SQL, PyTorch","tecnico superior",9,"automocion","2025-01-29","2025-04-11",2420,8.2,"Future Systems","Filipinas"
"AI05815","Ingeniero de Procesamiento de Lenguaje Natural",116327,"USD","avanzado","temporal","Estados Unidos","pequeña","remoto","SQL, MLOps, Java, AWS, TensorFlow","grado",7,"telecomunicaciones","2024-03-03","2024-03-31",1709,7.6,"Cloud AI Solutions","Estados Unidos"
"AI05816","Consultor de IA",70463,"EUR","intermedio","parcial","Austria","mediana","remoto","Scala, Hadoop, Git, Azure, MLOps","grado",3,"salud","2024-07-27","2024-08-23",1950,8.2,"Autonomous Tech","Japon"
"AI05817","Ingeniero de Aprendizaje Automatico",66266,"CAD","principiante","temporal","Canada","mediana","presencial","Tableau, Python, Kubernetes, Mathematics","grado",1,"telecomunicaciones","2024-12-16","2025-01-09",986,8.2,"Quantum Computing Inc","Canada"
"AI05818","Director/a de Inteligencia Artificial",61462,"EUR","principiante","temporal","Austria","grande","remoto","PyTorch, Computer Vision, Python, Spark","tecnico superior",1,"manufactura","2024-08-25","2024-10-14",1730,8.2,"Digital Transformation LLC","Austria"
"AI05819","Ingeniero/a de Operaciones de Aprendizaje Automatico",169366,"USD","ejecutivo","parcial","Suecia","pequeña","hibrido","GCP, Spark, Tableau","tecnico superior",18,"automocion","2024-12-15","2025-02-01",1988,9.5,"Quantum Computing Inc","Brasil"
"AI05820","Ingeniero de Vision por Computadora",128994,"JPY","avanzado","autonomo","Japon","grande","remoto","PyTorch, Mathematics, Azure","tecnico superior",9,"tecnologia","2024-09-19","2024-10-30",1049,7.5,"Algorithmic Solutions","Japon"
"AI05821","Ingeniero de Aprendizaje Automatico",93837,"USD","principiante","completo","Noruega","mediana","hibrido","Scala, AWS, MLOps","doctorado",0,"transporte","2025-02-16","2025-04-11",1859,8.1,"Advanced Robotics","Noruega"
"AI05822","Ingeniero de Robotica",199989,"AUD","ejecutivo","autonomo","Australia","mediana","hibrido","Tableau, Azure, NLP, Linux, Python","master",11,"tecnologia","2024-10-20","2024-12-26",1214,9.7,"Digital Transformation LLC","Australia"
"AI05823","Cientifico Investigador",120387,"EUR","avanzado","autonomo","Francia","mediana","presencial","Linux, SQL, NLP, PyTorch, Hadoop","tecnico superior",8,"finanzas","2025-01-17","2025-03-22",2031,6.2,"Algorithmic Solutions","Francia"
"AI05824","Consultor de IA",73237,"EUR","principiante","temporal","Paises Bajos","mediana","remoto","MLOps, Hadoop, Scala, Computer Vision, TensorFlow","doctorado",1,"energia","2024-03-06","2024-04-10",898,7.5,"Predictive Systems","Países Bajos"
"AI05825","Ingeniero de Robotica",201799,"EUR","ejecutivo","temporal","Alemania","mediana","presencial","AWS, PyTorch, Mathematics, TensorFlow","grado",19,"videojuegos","2024-07-28","2024-08-14",1838,9.7,"AI Innovations","Alemania"
"AI05826","Ingeniero de Aprendizaje Profundo",134094,"USD","ejecutivo","autonomo","Corea del Sur","pequeña","remoto","Spark, Tableau, SQL, PyTorch, Computer Vision","grado",15,"educacion","2024-01-08","2024-02-16",1396,5.3,"Algorithmic Solutions","Corea del Sur"
"AI05827","Ingeniero de Aprendizaje Automatico",93152,"CHF","intermedio","temporal","Suiza","pequeña","presencial","TensorFlow, AWS, Spark, Statistics","tecnico superior",4,"finanzas","2024-08-30","2024-09-15",1329,7.2,"Cognitive Computing","Noruega"
"AI05828","Consultor de IA",50681,"CAD","principiante","autonomo","Canada","pequeña","hibrido","MLOps, Deep Learning, Linux, Hadoop","doctorado",0,"educacion","2024-03-18","2024-04-17",640,6.9,"Smart Analytics","Canada"
"AI05829","Ingeniero/a de Sistemas Autonomos",153066,"EUR","avanzado","temporal","Paises Bajos","grande","presencial","Docker, Computer Vision, Azure, Tableau","tecnico superior",7,"educacion","2025-02-06","2025-04-06",2226,7.4,"Smart Analytics","Países Bajos"
"AI05830","Cientifico de Datos",113891,"USD","intermedio","completo","Noruega","grande","presencial","Docker, Statistics, Git, Spark","master",4,"salud","2024-01-30","2024-03-15",1612,9.8,"Digital Transformation LLC","Alemania"
"AI05831","Ingeniero de Aprendizaje Automatico",182667,"CAD","ejecutivo","autonomo","Canada","pequeña","hibrido","Data Visualization, Scala, Python, Tableau","doctorado",19,"educacion","2024-02-06","2024-03-27",693,8.4,"DeepTech Ventures","Canada"
"AI05832","Ingeniero de Aprendizaje Profundo",85673,"USD","avanzado","temporal","Corea del Sur","mediana","presencial","SQL, Linux, Python","master",9,"energia","2024-10-15","2024-11-22",2316,8.3,"Smart Analytics","Finlandia"
"AI05833","Ingeniero/a de Operaciones de Aprendizaje Automatico",141382,"USD","intermedio","parcial","Noruega","mediana","hibrido","TensorFlow, Azure, Kubernetes, Deep Learning, MLOps","grado",4,"salud","2025-01-15","2025-02-23",1098,6.7,"DeepTech Ventures","Corea del Sur"
"AI05834","Cientifico Investigador",104303,"CAD","avanzado","autonomo","Canada","pequeña","remoto","Kubernetes, Git, Hadoop, TensorFlow","tecnico superior",5,"videojuegos","2024-08-13","2024-09-14",2000,7.0,"Algorithmic Solutions","Canada"
