"id_trabajo","titulo_id","empresa_id","salario_usd","moneda","nivel_experiencia","tipo_contrato","modalidad","anos_experiencia","industria_id","fecha_publicacion","fecha_limite_aplicacion","longitud_descripcion","escala_beneficios","residencia_empleado"
"AI07556",2,9,102675.0,"SGD","avanzado","temporal","hibrido",8,2,"2024-05-30","2024-06-14",2253,8.5,"Sudafrica"
"AI07557",19,3,289291.0,"JPY","ejecutivo","parcial","hibrido",16,7,"2024-12-13","2025-01-18",537,5.7,"Japon"
"AI07558",6,15,58763.0,"SGD","principiante","completo","remoto",1,15,"2024-11-21","2024-12-30",1146,8.1,"Singapur"
"AI07559",7,9,119668.0,"USD","avanzado","parcial","presencial",8,3,"2024-09-26","2024-11-12",986,6.9,"Italia"
"AI07560",1,16,50856.0,"AUD","principiante","completo","presencial",1,7,"2024-11-11","2024-12-02",1490,7.7,"Nueva Zelanda"
"AI07561",13,11,98859.0,"USD","intermedio","completo","hibrido",3,13,"2025-04-26","2025-07-08",932,7.0,"Noruega"
"AI07562",9,12,276933.0,"USD","ejecutivo","completo","hibrido",14,15,"2024-09-28","2024-12-03",2353,9.2,"Dinamarca"
"AI07563",20,14,154287.0,"USD","avanzado","completo","presencial",7,5,"2024-02-06","2024-04-09",1675,5.1,"Noruega"
"AI07564",10,10,185605.0,"EUR","ejecutivo","autonomo","presencial",11,9,"2024-10-13","2024-11-02",2420,7.4,"India"
"AI07565",4,4,147217.0,"AUD","ejecutivo","parcial","hibrido",13,12,"2024-12-03","2025-01-23",1945,6.1,"Australia"
"AI07566",7,10,84531.0,"USD","intermedio","parcial","presencial",2,8,"2024-02-13","2024-03-23",967,8.9,"Noruega"
"AI07567",15,5,188423.0,"GBP","ejecutivo","temporal","remoto",13,15,"2024-10-22","2024-11-23",2357,6.3,"Reino Unido"
"AI07568",7,14,93853.0,"USD","principiante","parcial","hibrido",1,12,"2025-01-22","2025-03-03",1530,9.7,"Noruega"
"AI07569",12,1,173348.0,"USD","ejecutivo","autonomo","remoto",13,5,"2025-02-23","2025-04-19",786,6.3,"Corea del Sur"
"AI07570",4,8,81621.0,"EUR","intermedio","temporal","remoto",4,4,"2024-08-04","2024-09-11",2069,7.6,"Ghana"
"AI07571",11,9,171427.0,"USD","ejecutivo","autonomo","presencial",12,14,"2024-08-07","2024-09-19",1068,9.8,"Chile"
"AI07572",14,1,124261.0,"USD","intermedio","temporal","remoto",4,4,"2025-03-02","2025-05-12",1411,8.5,"Estados Unidos"
"AI07573",18,6,78038.0,"GBP","intermedio","temporal","remoto",3,4,"2024-01-16","2024-02-19",1335,9.3,"Reino Unido"
"AI07574",19,6,84616.0,"JPY","intermedio","autonomo","hibrido",2,2,"2025-03-09","2025-03-26",757,6.8,"Japon"
"AI07575",8,15,56130.0,"USD","principiante","temporal","hibrido",1,1,"2025-04-04","2025-06-12",984,7.1,"Irlanda"
"AI07576",9,14,180941.0,"EUR","ejecutivo","autonomo","hibrido",15,10,"2024-12-22","2025-01-15",1773,5.9,"Vietnam"
"AI07577",5,3,36195.0,"USD","intermedio","parcial","presencial",2,4,"2024-02-04","2024-02-22",1586,9.2,"España"
"AI07578",11,12,74934.0,"USD","principiante","completo","remoto",1,3,"2024-01-30","2024-02-16",2411,6.4,"Dinamarca"
"AI07579",16,16,92668.0,"EUR","intermedio","autonomo","presencial",3,5,"2024-05-03","2024-06-03",2476,7.3,"Francia"
"AI07580",13,4,106319.0,"AUD","intermedio","parcial","presencial",4,13,"2025-02-19","2025-04-25",655,5.5,"Australia"
"AI07581",10,12,119428.0,"USD","avanzado","completo","hibrido",5,4,"2024-01-10","2024-01-24",2417,9.7,"Finlandia"
"AI07582",17,12,148430.0,"JPY","ejecutivo","temporal","remoto",18,2,"2024-04-18","2024-06-23",907,8.3,"Japon"
"AI07583",12,2,97277.0,"EUR","avanzado","completo","presencial",5,4,"2024-07-22","2024-08-26",2242,5.7,"India"
"AI07584",2,16,22873.0,"USD","principiante","parcial","presencial",0,8,"2025-01-15","2025-02-08",1699,8.0,"India"
"AI07585",9,6,78064.0,"EUR","intermedio","parcial","remoto",4,4,"2025-01-25","2025-02-08",974,8.5,"Alemania"
"AI07586",20,8,29207.0,"USD","principiante","autonomo","hibrido",1,11,"2024-02-19","2024-04-11",893,8.4,"China"
"AI07587",13,9,171296.0,"EUR","avanzado","temporal","presencial",7,2,"2024-10-22","2024-11-10",1712,6.6,"Kenia"
"AI07588",3,15,60437.0,"USD","principiante","temporal","remoto",1,1,"2024-03-28","2024-04-18",975,8.4,"Israel"
"AI07589",15,5,106204.0,"SGD","avanzado","parcial","remoto",5,14,"2024-07-01","2024-09-01",1199,7.2,"Singapur"
"AI07590",19,2,30321.0,"USD","intermedio","completo","remoto",4,6,"2024-08-27","2024-09-13",1329,9.5,"India"
"AI07591",2,14,189953.0,"EUR","ejecutivo","temporal","presencial",10,12,"2025-01-01","2025-02-04",1500,8.9,"Austria"
"AI07592",11,4,54381.0,"EUR","principiante","temporal","presencial",0,2,"2024-06-23","2024-08-30",942,5.9,"Alemania"
"AI07593",11,4,88330.0,"JPY","principiante","completo","presencial",0,9,"2025-03-10","2025-04-29",1145,8.1,"Japon"
"AI07594",10,16,154426.0,"USD","avanzado","completo","remoto",7,10,"2024-02-16","2024-03-09",1855,7.6,"Tailandia"
"AI07595",12,4,119526.0,"EUR","avanzado","parcial","hibrido",6,13,"2025-03-21","2025-04-19",2244,8.0,"Países Bajos"
"AI07596",14,14,137197.0,"USD","avanzado","completo","presencial",6,9,"2024-12-25","2025-02-19",1065,6.7,"Vietnam"
"AI07597",2,8,117462.0,"USD","avanzado","temporal","hibrido",8,1,"2024-09-27","2024-10-24",2441,6.3,"Colombia"
"AI07598",16,12,163257.0,"EUR","avanzado","completo","presencial",7,9,"2024-11-18","2024-12-09",840,7.3,"Alemania"
"AI07599",16,8,185659.0,"USD","ejecutivo","parcial","hibrido",10,10,"2024-08-29","2024-11-03",1965,7.2,"Israel"
"AI07600",14,14,266642.0,"CAD","ejecutivo","temporal","presencial",16,11,"2025-04-16","2025-05-08",1518,5.8,"Alemania"
"AI07601",13,9,73310.0,"USD","principiante","completo","presencial",1,14,"2024-04-26","2024-05-31",530,10.0,"Brasil"
"AI07602",12,12,175822.0,"CHF","intermedio","completo","remoto",3,9,"2024-06-05","2024-07-13",1150,5.0,"Portugal"
"AI07603",11,5,82893.0,"USD","principiante","completo","hibrido",0,12,"2025-02-24","2025-04-14",1318,9.8,"Rumania"
"AI07604",4,9,121156.0,"USD","avanzado","parcial","remoto",7,4,"2025-04-15","2025-05-01",1153,5.6,"Estados Unidos"
"AI07605",7,2,85501.0,"USD","intermedio","temporal","remoto",2,11,"2024-05-01","2024-06-17",1409,9.7,"Irlanda"
"AI07606",8,8,200592.0,"USD","ejecutivo","autonomo","remoto",19,2,"2024-12-02","2024-12-17",714,6.3,"Suecia"
"AI07607",16,16,157367.0,"USD","ejecutivo","autonomo","hibrido",18,3,"2025-01-09","2025-02-05",1308,8.7,"Hungria"
"AI07608",14,2,96408.0,"USD","intermedio","autonomo","hibrido",4,2,"2024-03-23","2024-04-25",574,9.0,"Noruega"
"AI07609",20,3,41086.0,"USD","intermedio","temporal","remoto",4,8,"2025-01-18","2025-03-03",1587,8.9,"China"
"AI07610",14,11,87699.0,"EUR","intermedio","temporal","remoto",2,7,"2024-10-18","2024-11-29",2105,8.6,"Francia"
"AI07611",14,4,173811.0,"CHF","avanzado","parcial","presencial",7,14,"2025-04-24","2025-05-21",1883,6.7,"Suiza"
"AI07612",10,3,126276.0,"EUR","avanzado","autonomo","presencial",5,7,"2024-12-13","2025-01-13",1695,5.4,"Francia"
"AI07613",4,6,242933.0,"EUR","ejecutivo","autonomo","remoto",11,6,"2024-12-16","2025-01-23",2045,6.3,"Finlandia"
"AI07614",5,4,62515.0,"USD","principiante","autonomo","hibrido",1,13,"2025-03-29","2025-04-14",871,7.3,"Estados Unidos"
"AI07615",12,7,96579.0,"USD","avanzado","completo","remoto",9,8,"2024-09-15","2024-11-10",1055,8.3,"Israel"
"AI07616",11,1,66417.0,"USD","principiante","completo","presencial",0,6,"2024-11-07","2024-12-12",795,6.6,"Noruega"
"AI07617",10,11,66775.0,"USD","principiante","parcial","remoto",0,10,"2024-02-29","2024-04-29",550,9.8,"Mexico"
"AI07618",18,16,112618.0,"SGD","intermedio","parcial","remoto",4,3,"2025-02-04","2025-03-31",1936,6.3,"Singapur"
"AI07619",6,15,172134.0,"USD","avanzado","completo","presencial",9,3,"2024-08-12","2024-08-28",2319,6.3,"Brasil"
"AI07620",17,9,89513.0,"EUR","avanzado","autonomo","presencial",6,8,"2024-08-08","2024-09-27",2056,6.2,"Francia"
"AI07621",2,9,124617.0,"USD","avanzado","autonomo","remoto",9,5,"2025-03-19","2025-04-03",1175,7.2,"Dinamarca"
"AI07622",19,16,211681.0,"USD","ejecutivo","autonomo","remoto",13,12,"2024-06-25","2024-07-23",2078,6.8,"Colombia"
"AI07623",14,15,70756.0,"USD","principiante","temporal","remoto",1,13,"2025-03-21","2025-04-29",2181,8.7,"Republica Checa"
"AI07624",6,16,124712.0,"EUR","avanzado","parcial","remoto",8,12,"2024-01-23","2024-03-07",2333,8.0,"Alemania"
"AI07625",17,1,81724.0,"USD","principiante","completo","presencial",0,12,"2024-10-25","2024-11-21",2292,9.4,"Irlanda"
"AI07626",1,13,98773.0,"USD","intermedio","completo","hibrido",4,1,"2024-04-20","2024-06-29",640,6.3,"Irlanda"
"AI07627",19,13,123212.0,"SGD","avanzado","parcial","presencial",5,1,"2024-01-23","2024-03-03",1509,5.9,"Singapur"
"AI07628",6,9,158235.0,"EUR","ejecutivo","temporal","remoto",11,9,"2025-04-04","2025-05-28",2070,6.1,"Francia"
"AI07629",5,14,243378.0,"USD","ejecutivo","autonomo","hibrido",17,15,"2024-01-23","2024-03-15",1771,8.9,"Japon"
"AI07630",3,9,72159.0,"SGD","principiante","temporal","remoto",1,10,"2025-04-26","2025-06-29",1183,9.0,"Suecia"
"AI07631",4,11,117447.0,"CAD","avanzado","completo","hibrido",7,5,"2025-02-25","2025-04-03",907,6.4,"Canada"
"AI07632",3,8,93398.0,"EUR","principiante","autonomo","hibrido",0,8,"2024-09-21","2024-10-15",595,6.4,"Países Bajos"
"AI07633",2,3,130830.0,"USD","avanzado","autonomo","presencial",5,4,"2024-04-19","2024-05-25",1607,8.3,"Letonia"
"AI07634",3,4,226889.0,"USD","ejecutivo","parcial","hibrido",12,14,"2025-02-02","2025-03-11",792,9.0,"Suecia"
"AI07635",3,3,81702.0,"JPY","principiante","completo","hibrido",0,6,"2024-06-12","2024-07-20",504,5.3,"Japon"
"AI07636",10,12,111373.0,"EUR","avanzado","autonomo","presencial",6,6,"2025-01-05","2025-02-08",2037,6.3,"Alemania"
"AI07637",5,14,57310.0,"USD","intermedio","autonomo","hibrido",4,8,"2024-05-03","2024-06-27",1556,7.6,"Suiza"
"AI07638",9,11,43322.0,"USD","intermedio","autonomo","hibrido",3,12,"2024-11-02","2024-12-10",1131,7.2,"China"
"AI07639",4,7,95292.0,"CHF","principiante","parcial","remoto",0,10,"2024-02-12","2024-03-25",1940,5.2,"Suiza"
"AI07640",19,8,174223.0,"GBP","ejecutivo","completo","remoto",10,8,"2024-05-26","2024-06-19",981,7.2,"Reino Unido"
"AI07641",7,7,84562.0,"AUD","intermedio","completo","remoto",3,4,"2024-11-09","2024-12-11",1796,5.3,"Australia"
"AI07642",16,15,166804.0,"AUD","avanzado","autonomo","remoto",7,14,"2024-05-09","2024-07-10",745,5.4,"Filipinas"
"AI07643",6,4,32768.0,"USD","principiante","parcial","hibrido",1,12,"2025-04-30","2025-05-24",1770,7.9,"China"
"AI07644",2,1,217646.0,"EUR","ejecutivo","parcial","hibrido",10,9,"2024-12-10","2025-01-15",2225,8.5,"Brasil"
"AI07645",4,8,144258.0,"EUR","avanzado","autonomo","hibrido",5,13,"2025-01-25","2025-02-18",2300,9.7,"Países Bajos"
"AI07646",14,12,104597.0,"USD","avanzado","autonomo","remoto",8,1,"2024-06-27","2024-07-28",1106,8.2,"Corea del Sur"
"AI07647",15,8,95849.0,"USD","intermedio","autonomo","hibrido",4,2,"2024-11-06","2024-11-22",1076,6.0,"Corea del Sur"
"AI07648",4,11,265185.0,"EUR","ejecutivo","completo","hibrido",18,11,"2024-12-14","2025-01-29",674,6.9,"Países Bajos"
"AI07649",15,15,63417.0,"EUR","principiante","temporal","hibrido",1,13,"2024-10-09","2024-11-20",1572,9.6,"Sudafrica"
"AI07650",5,6,162111.0,"USD","avanzado","parcial","hibrido",8,12,"2024-08-04","2024-10-06",1021,7.0,"Tailandia"
"AI07651",14,2,51830.0,"USD","principiante","temporal","presencial",1,11,"2024-08-04","2024-09-22",2067,9.2,"Corea del Sur"
"AI07652",14,4,80660.0,"USD","principiante","temporal","presencial",0,11,"2024-11-03","2024-12-22",1825,5.3,"Dinamarca"
"AI07653",17,9,183478.0,"USD","avanzado","completo","presencial",8,2,"2024-02-24","2024-03-11",2350,9.6,"Nueva Zelanda"
"AI07654",1,14,93839.0,"EUR","principiante","completo","presencial",1,15,"2024-01-22","2024-02-08",1415,5.5,"Países Bajos"
"AI07655",7,8,63882.0,"JPY","principiante","completo","presencial",1,4,"2024-02-27","2024-04-24",2251,6.2,"Japon"
"AI07656",16,8,126076.0,"GBP","avanzado","completo","hibrido",6,3,"2024-02-11","2024-04-05",2026,9.8,"Ghana"
"AI07657",9,7,91813.0,"JPY","intermedio","autonomo","remoto",3,10,"2024-07-23","2024-08-08",1170,7.6,"Australia"
"AI07658",14,11,44127.0,"USD","principiante","parcial","remoto",1,13,"2024-05-09","2024-06-05",2336,5.0,"Finlandia"
"AI07659",20,5,70724.0,"CAD","principiante","completo","hibrido",0,2,"2024-01-20","2024-02-05",541,8.0,"Canada"
"AI07660",16,16,306380.0,"GBP","ejecutivo","completo","hibrido",16,3,"2024-06-16","2024-07-03",1441,9.6,"Reino Unido"
"AI07661",1,13,59061.0,"EUR","principiante","parcial","remoto",0,5,"2024-08-28","2024-10-12",2199,5.2,"Alemania"
"AI07662",1,7,127372.0,"USD","avanzado","parcial","remoto",6,8,"2025-04-02","2025-06-10",1330,5.6,"Hungria"
"AI07663",12,14,324728.0,"CHF","ejecutivo","completo","hibrido",13,14,"2024-08-03","2024-09-23",1682,5.2,"Suiza"
"AI07664",6,6,132294.0,"USD","avanzado","completo","remoto",7,15,"2024-01-22","2024-03-09",1383,7.8,"Dinamarca"
"AI07665",3,14,110217.0,"EUR","avanzado","autonomo","hibrido",7,3,"2024-08-09","2024-08-29",2475,7.2,"Alemania"
"AI07666",8,6,108463.0,"USD","intermedio","autonomo","hibrido",4,6,"2024-04-24","2024-07-05",1652,8.4,"Brasil"
"AI07667",6,9,60083.0,"USD","intermedio","autonomo","remoto",2,1,"2025-02-19","2025-03-18",1564,8.2,"Italia"
"AI07668",19,16,74921.0,"USD","ejecutivo","temporal","presencial",11,7,"2024-02-28","2024-03-26",1818,6.1,"India"
"AI07669",6,5,229930.0,"CHF","ejecutivo","completo","presencial",13,14,"2024-05-12","2024-06-24",1945,9.9,"Kenia"
"AI07670",17,12,134348.0,"CAD","avanzado","autonomo","hibrido",9,1,"2024-11-21","2025-01-17",2441,6.7,"Canada"
"AI07671",20,14,84844.0,"GBP","intermedio","completo","hibrido",2,13,"2024-12-14","2025-01-13",1273,8.1,"Reino Unido"
"AI07672",4,9,75519.0,"CAD","intermedio","temporal","remoto",2,11,"2024-08-15","2024-09-15",2158,8.4,"Canada"
"AI07673",15,13,83770.0,"USD","intermedio","completo","remoto",4,10,"2024-12-21","2025-01-11",1827,6.0,"Suiza"
"AI07674",4,8,99649.0,"USD","principiante","parcial","remoto",1,11,"2025-04-25","2025-05-14",1620,7.7,"Rumania"
"AI07675",3,4,288454.0,"USD","ejecutivo","completo","remoto",18,6,"2024-06-27","2024-08-26",1751,5.5,"Dinamarca"
"AI07676",17,16,185909.0,"EUR","ejecutivo","autonomo","remoto",15,8,"2024-11-06","2024-12-19",1477,5.7,"Países Bajos"
"AI07677",5,4,82676.0,"USD","principiante","autonomo","remoto",0,2,"2024-03-03","2024-03-28",2443,6.0,"Estados Unidos"
"AI07678",8,3,180023.0,"USD","ejecutivo","completo","presencial",11,12,"2024-06-08","2024-07-05",2224,10.0,"China"
"AI07679",6,4,85630.0,"USD","principiante","parcial","presencial",0,13,"2025-04-02","2025-06-01",1688,9.3,"Irlanda"
"AI07680",20,16,91309.0,"EUR","intermedio","completo","presencial",4,10,"2024-08-20","2024-10-08",1703,7.9,"Francia"
"AI07681",6,11,73734.0,"EUR","principiante","autonomo","presencial",1,5,"2024-04-15","2024-05-12",577,7.4,"Austria"
"AI07682",17,14,180469.0,"USD","ejecutivo","completo","hibrido",17,7,"2025-02-24","2025-05-08",2313,5.1,"Suecia"
"AI07683",11,8,55451.0,"EUR","principiante","temporal","hibrido",1,3,"2025-01-05","2025-02-21",1493,9.2,"Austria"
"AI07684",8,12,113073.0,"USD","principiante","parcial","presencial",0,2,"2024-11-28","2025-01-28",2139,9.3,"Dinamarca"
"AI07685",4,5,68363.0,"EUR","principiante","completo","hibrido",0,7,"2024-08-12","2024-08-29",1755,9.5,"Francia"
"AI07686",5,11,62860.0,"USD","ejecutivo","temporal","hibrido",16,12,"2024-06-30","2024-07-19",540,5.1,"China"
"AI07687",19,1,176108.0,"USD","ejecutivo","parcial","hibrido",11,8,"2024-05-30","2024-07-11",1478,5.2,"Israel"
"AI07688",12,5,86453.0,"EUR","intermedio","completo","presencial",2,12,"2024-07-20","2024-09-24",1547,8.2,"Francia"
"AI07689",2,14,170116.0,"EUR","ejecutivo","autonomo","presencial",17,7,"2025-02-23","2025-04-03",1237,5.5,"Republica Checa"
"AI07690",9,2,79589.0,"EUR","principiante","temporal","hibrido",1,7,"2025-02-01","2025-02-20",1924,7.6,"Suecia"
"AI07691",14,14,190789.0,"USD","ejecutivo","parcial","hibrido",10,10,"2024-04-21","2024-06-12",659,9.9,"Finlandia"
"AI07692",3,15,79062.0,"USD","principiante","parcial","presencial",0,8,"2024-05-15","2024-07-10",1269,8.7,"Estados Unidos"
"AI07693",8,1,212322.0,"GBP","ejecutivo","autonomo","presencial",14,14,"2024-11-16","2025-01-19",651,8.2,"Reino Unido"
"AI07694",7,10,126710.0,"CAD","avanzado","completo","presencial",6,9,"2024-03-20","2024-05-14",804,8.2,"Turquia"
"AI07695",8,6,135567.0,"SGD","avanzado","completo","remoto",5,1,"2024-08-28","2024-09-22",1554,5.1,"Singapur"
"AI07696",18,3,77684.0,"GBP","intermedio","temporal","hibrido",2,3,"2024-02-19","2024-03-31",1848,6.3,"Reino Unido"
"AI07697",2,3,87101.0,"CHF","principiante","completo","hibrido",1,2,"2024-04-24","2024-05-21",1700,6.2,"Suiza"
"AI07698",2,11,65182.0,"USD","principiante","autonomo","remoto",0,15,"2024-05-12","2024-06-23",1768,7.2,"Irlanda"
"AI07699",17,5,155741.0,"JPY","avanzado","temporal","hibrido",8,2,"2024-06-02","2024-06-19",590,9.5,"Suecia"
"AI07700",4,4,35630.0,"USD","intermedio","parcial","remoto",2,5,"2024-04-07","2024-05-14",501,7.2,"Rusia"
"AI07701",7,16,92685.0,"EUR","principiante","parcial","hibrido",0,2,"2025-03-28","2025-05-08",1696,9.5,"Filipinas"
"AI07702",7,1,63966.0,"EUR","principiante","completo","hibrido",0,7,"2024-03-03","2024-03-19",562,6.7,"Francia"
"AI07703",1,3,193308.0,"AUD","ejecutivo","autonomo","hibrido",19,13,"2024-10-08","2024-11-08",2482,8.6,"Italia"
"AI07704",14,7,68810.0,"JPY","principiante","parcial","hibrido",0,4,"2024-01-09","2024-02-05",1000,5.1,"Japon"
"AI07705",2,2,133424.0,"CHF","intermedio","parcial","hibrido",2,3,"2025-03-19","2025-05-25",2253,8.2,"Suiza"
"AI07706",2,4,99725.0,"CHF","intermedio","parcial","presencial",3,8,"2024-03-25","2024-05-07",1474,9.0,"Suiza"
"AI07707",9,5,92186.0,"USD","intermedio","temporal","remoto",3,6,"2025-02-12","2025-02-27",1793,6.8,"Finlandia"
"AI07708",6,13,67420.0,"EUR","intermedio","temporal","presencial",4,8,"2025-04-17","2025-06-03",1056,7.9,"Francia"
"AI07709",13,1,63821.0,"CAD","principiante","temporal","hibrido",0,3,"2025-03-14","2025-04-14",1786,7.2,"Corea del Sur"
"AI07710",13,6,79858.0,"JPY","intermedio","parcial","remoto",2,13,"2024-08-07","2024-08-22",1849,9.5,"Finlandia"
"AI07711",18,13,92037.0,"GBP","intermedio","temporal","hibrido",3,8,"2024-05-26","2024-07-15",1867,7.2,"Reino Unido"
"AI07712",8,8,145429.0,"JPY","avanzado","temporal","presencial",6,9,"2024-04-17","2024-05-27",1406,7.6,"Japon"
"AI07713",13,3,49642.0,"USD","principiante","completo","hibrido",1,9,"2024-07-27","2024-09-05",1285,5.5,"Corea del Sur"
"AI07714",19,10,123567.0,"SGD","avanzado","completo","presencial",9,1,"2025-01-07","2025-02-19",2046,8.7,"Singapur"
"AI07715",14,12,110776.0,"CHF","principiante","autonomo","hibrido",1,1,"2024-10-17","2024-11-13",1304,8.6,"Suiza"
"AI07716",9,7,173372.0,"AUD","ejecutivo","parcial","hibrido",16,1,"2024-11-01","2024-12-28",519,9.9,"Australia"
"AI07717",18,4,66211.0,"EUR","principiante","temporal","remoto",1,5,"2024-11-22","2024-12-28",2210,9.7,"Alemania"
"AI07718",1,15,152011.0,"SGD","avanzado","completo","presencial",5,1,"2024-05-29","2024-06-30",501,5.5,"Japon"
"AI07719",13,1,227332.0,"SGD","ejecutivo","autonomo","hibrido",19,10,"2025-01-15","2025-03-15",1975,8.9,"Singapur"
"AI07720",5,9,124845.0,"CAD","ejecutivo","completo","remoto",15,14,"2024-03-05","2024-05-14",1059,6.6,"Rumania"
"AI07721",19,10,88027.0,"SGD","intermedio","completo","presencial",3,12,"2024-07-28","2024-09-23",652,8.2,"Singapur"
"AI07722",2,9,160105.0,"USD","avanzado","parcial","hibrido",6,12,"2024-01-31","2024-03-13",1280,9.0,"Irlanda"
"AI07723",20,14,45928.0,"USD","avanzado","completo","presencial",7,13,"2024-10-08","2024-12-05",2291,7.7,"India"
"AI07724",2,15,71793.0,"USD","principiante","temporal","remoto",1,2,"2024-12-08","2024-12-23",1035,6.7,"Dinamarca"
"AI07725",20,13,250916.0,"USD","ejecutivo","completo","presencial",12,15,"2024-10-26","2024-11-21",1614,6.4,"Noruega"
"AI07726",1,5,174103.0,"USD","avanzado","autonomo","presencial",6,15,"2024-04-07","2024-06-14",2322,5.4,"Dinamarca"
"AI07727",9,1,109543.0,"GBP","intermedio","parcial","hibrido",2,9,"2024-10-22","2024-12-07",2284,5.4,"Reino Unido"
"AI07728",5,11,87605.0,"USD","principiante","parcial","presencial",0,15,"2024-11-23","2024-12-12",1772,5.0,"Irlanda"
"AI07729",12,4,146983.0,"EUR","avanzado","temporal","presencial",9,12,"2024-04-24","2024-05-16",2162,6.3,"Alemania"
"AI07730",8,11,102384.0,"USD","avanzado","temporal","hibrido",8,4,"2024-06-17","2024-08-22",846,6.4,"Brasil"
"AI07731",20,5,261474.0,"JPY","ejecutivo","temporal","hibrido",18,1,"2024-04-29","2024-05-21",1030,8.1,"Japon"
"AI07732",16,8,74595.0,"CAD","principiante","autonomo","presencial",0,7,"2024-02-17","2024-04-28",736,9.0,"Canada"
"AI07733",2,3,96835.0,"USD","ejecutivo","temporal","presencial",18,7,"2024-05-01","2024-06-28",1151,6.0,"Reino Unido"
"AI07734",11,16,136419.0,"USD","intermedio","parcial","presencial",2,15,"2024-05-11","2024-06-22",1928,6.7,"Dinamarca"
"AI07735",18,9,62698.0,"USD","avanzado","autonomo","remoto",9,11,"2024-01-01","2024-02-07",512,7.0,"China"
"AI07736",14,11,82570.0,"GBP","intermedio","parcial","hibrido",4,14,"2024-04-22","2024-05-06",1986,5.6,"Turquia"
